opportunity_key,source,source_ids,official_url,entity_id,orgao_cnpj,orgao_nome,municipio,distancia_km,objeto,categoria,modalidade,valor_estimado,valor_semantica,data_publicacao,data_abertura,data_encerramento,dias_restantes,status_canonico,status_evidence,data_confidence_score,client_fit_score,triage_recommendation,positive_factors,negative_factors,blockers,missing_fields,first_seen_at,last_seen_at,run_id,generated_at,git_sha,seed_sha256,schema_fingerprint
00394452000103-1-012711/2026,pncp,"[""00394452000103-1-012711/2026""]",,extra-9aff6bbff963ec247bb5,00394452000103,COMANDO DO EXERCITO,SANTA CATARINA,0.0,"RECUO DO MURO PARA CONFECÇÃO DE LIXEIRA EXTERNA COM COBERTURA,DESOBSTRUÇÃO DE CALÇADA E REFORMA DA LIXEIRA EXISTENTE
",,Pregão - Eletrônico,79584.72,valor_total_estimado_informado_pelo_pncp,2026-07-07T00:00:00+00:00,2026-07-07T00:00:00+00:00,2026-07-21T00:00:00+00:00,7,open,future_deadline,89,26,REVISAR,"[""Fonte oficial PNCP"", ""Status comprovado: future_deadline"", ""Data de encerramento futura"", ""Correspondência com universo canônico"", ""Registro dentro da janela de freshness"", ""Termos positivos: reforma"", ""Distância no raio: 0.0 km""]","[""Objeto sem correspondência direta com os três tipos priorizados"", ""Modalidades admitidas não configuradas; sem bônus ou bloqueio"", ""Prazo mínimo não configurado; sem bloqueio comercial por urgência""]",[],"[""link_oficial""]",2026-07-13T00:07:50.081289+00:00,2026-07-13T00:07:50.081289+00:00,qw01-20260713T135656Z-44d39e82,2026-07-13T13:56:56.839195+00:00,ce55095fac094ae44b00448a1fa0a746fab19f31,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,2b192ed781a38f2df6d3a5f3ca5d9ee9d1737fc7048ff2c4bb6a4b10a6aeaa4f
82951344000140-1-000099/2026,pncp,"[""82951344000140-1-000099/2026""]",,extra-0903eddee399a117f6ee,82951344000140,SECRETARIA DE ESTADO DE INFRAESTRUTURA E MOBILIDADE (SIE),SANTA CATARINA,0.0,"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA EXECUÇÃO DE OBRA COMUM DE REFORMA DOS REVESTIMENTOS DA DIRETORIA ESTADUAL DE  INVESTIGAÇÃO  CRIMINAL (DEIC), LOCALIZADA NA RUA HENRIQUE ALVIM CORRÊA, Nº 232, BAIRRO AREIAS, MUNICÍPIO DE SÃO JOSÉ/SC.",,Concorrência - Eletrônica,1716977.26,valor_total_estimado_informado_pelo_pncp,2026-07-09T00:00:00+00:00,2026-07-10T00:00:00+00:00,2026-07-24T00:00:00+00:00,10,open,future_deadline,89,26,REVISAR,"[""Fonte oficial PNCP"", ""Status comprovado: future_deadline"", ""Data de encerramento futura"", ""Correspondência com universo canônico"", ""Registro dentro da janela de freshness"", ""Termos positivos: reforma"", ""Distância no raio: 0.0 km""]","[""Objeto sem correspondência direta com os três tipos priorizados"", ""Modalidades admitidas não configuradas; sem bônus ou bloqueio"", ""Prazo mínimo não configurado; sem bloqueio comercial por urgência""]",[],"[""link_oficial""]",2026-07-13T00:07:50.081289+00:00,2026-07-13T00:07:50.081289+00:00,qw01-20260713T135656Z-44d39e82,2026-07-13T13:56:56.839195+00:00,ce55095fac094ae44b00448a1fa0a746fab19f31,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,2b192ed781a38f2df6d3a5f3ca5d9ee9d1737fc7048ff2c4bb6a4b10a6aeaa4f
00394460000141-1-000249/2026,pncp,"[""00394460000141-1-000249/2026""]",https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=acompanhamento-compra&compra=17015603900022026,extra-0f2e04ababf83e56fdc7,00394460000141,MINISTERIO DA FAZENDA,SANTA CATARINA,0.0,"CONTRATAÇÃO INTEGRADA - ELABORAÇÃO DOS PROJETOS BÁSICO E EXECUTIVO, BEM COMO EXECUÇÃO DAS ADAPTAÇÕES E RECUPERAÇÃO DO SISTEMA DE IMPERMEABILIZAÇÃO DA LAJE DE COBERTURA, ALÉM DA SUBSTITUIÇÃO DOS REVESTIMENTOS DAS FACHADAS DO EDIFÍCIO SEDE DA RFB – FNS, em Florianópolis/SC, conforme condições, quantidades e exigências estabelecidas no Edital e seus anexos.",,Concorrência - Eletrônica,9216838.84,valor_total_estimado_informado_pelo_pncp,2026-04-23T07:01:47+00:00,2026-04-23T08:00:00+00:00,2026-07-29T09:00:00+00:00,15,open,future_deadline,100,25,REVISAR,"[""Fonte oficial PNCP"", ""Status comprovado: future_deadline"", ""Data de encerramento futura"", ""Link oficial disponível"", ""Correspondência com universo canônico"", ""Registro dentro da janela de freshness"", ""Distância no raio: 0.0 km""]","[""Objeto sem correspondência direta com os três tipos priorizados"", ""Modalidades admitidas não configuradas; sem bônus ou bloqueio"", ""Prazo mínimo não configurado; sem bloqueio comercial por urgência""]",[],[],2026-07-13T00:08:11.158843+00:00,2026-07-13T00:08:11.158843+00:00,qw01-20260713T135656Z-44d39e82,2026-07-13T13:56:56.839195+00:00,ce55095fac094ae44b00448a1fa0a746fab19f31,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,2b192ed781a38f2df6d3a5f3ca5d9ee9d1737fc7048ff2c4bb6a4b10a6aeaa4f
00394429000100-1-000758/2026,pncp,"[""00394429000100-1-000758/2026""]",https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=acompanhamento-compra&compra=12007103900022026,extra-e1755eab67cffaff5afb,00394429000100,COMANDO DA AERONAUTICA,SANTA CATARINA,0.0,"Permuta de 01 terreno localizado no Bairro de Ondina em Salvador - BA, a saber: tombo BA.014- 000, tomando como contrapartida a construção de 03 Blocos de apartamentos para oficiais na Vila do Galeão no Rio de Janeiro/RJ.  ",,Concorrência - Eletrônica,34542794.54,valor_total_estimado_informado_pelo_pncp,2026-04-27T10:43:19+00:00,2026-04-27T08:00:00+00:00,2026-07-23T09:00:00+00:00,9,open,future_deadline,100,25,REVISAR,"[""Fonte oficial PNCP"", ""Status comprovado: future_deadline"", ""Data de encerramento futura"", ""Link oficial disponível"", ""Correspondência com universo canônico"", ""Registro dentro da janela de freshness"", ""Distância no raio: 0.0 km""]","[""Objeto sem correspondência direta com os três tipos priorizados"", ""Modalidades admitidas não configuradas; sem bônus ou bloqueio"", ""Prazo mínimo não configurado; sem bloqueio comercial por urgência""]",[],[],2026-07-13T00:08:09.730330+00:00,2026-07-13T00:08:09.730330+00:00,qw01-20260713T135656Z-44d39e82,2026-07-13T13:56:56.839195+00:00,ce55095fac094ae44b00448a1fa0a746fab19f31,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,2b192ed781a38f2df6d3a5f3ca5d9ee9d1737fc7048ff2c4bb6a4b10a6aeaa4f
00394429000100-1-000819/2026,pncp,"[""00394429000100-1-000819/2026""]",https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=acompanhamento-compra&compra=12006003900012026,extra-e1755eab67cffaff5afb,00394429000100,COMANDO DA AERONAUTICA,SANTA CATARINA,0.0,Contratação de serviços  de engenharia.,,Concorrência - Eletrônica,3760838.44,valor_total_estimado_informado_pelo_pncp,2026-05-04T07:10:23+00:00,2026-05-04T08:00:00+00:00,2026-07-29T09:00:00+00:00,15,open,future_deadline,100,25,REVISAR,"[""Fonte oficial PNCP"", ""Status comprovado: future_deadline"", ""Data de encerramento futura"", ""Link oficial disponível"", ""Correspondência com universo canônico"", ""Registro dentro da janela de freshness"", ""Distância no raio: 0.0 km""]","[""Objeto sem correspondência direta com os três tipos priorizados"", ""Modalidades admitidas não configuradas; sem bônus ou bloqueio"", ""Prazo mínimo não configurado; sem bloqueio comercial por urgência""]",[],[],2026-07-13T00:08:06.879313+00:00,2026-07-13T00:08:06.879313+00:00,qw01-20260713T135656Z-44d39e82,2026-07-13T13:56:56.839195+00:00,ce55095fac094ae44b00448a1fa0a746fab19f31,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,2b192ed781a38f2df6d3a5f3ca5d9ee9d1737fc7048ff2c4bb6a4b10a6aeaa4f
04892707000534-1-000008/2026,pncp,"[""04892707000534-1-000008/2026""]",https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=acompanhamento-compra&compra=39301203901332026,extra-1d2611f05666d1ec5328,04892707000534,DNIT-DEPARTAMENTO NACIONAL DE INFRAEST DE TRANSPORTES,SANTA CATARINA,0.0,"Contratação de empresa para elaboração dos estudos, projetos básico e executivo de engenharia, e execução das obras de Reabilitação, Reforço Estrutural e Alargamento da Plataforma de 5 (cinco) Obras de Arte Especiais (OAEs): Viaduto sobre a RFFSA (KM 489+250), Ponte sobre o Arroio Vacaquá (km 491+680), Viaduto sobre a RFFSA (KM 553+900), Viaduto sobre a RFFSA (km 564+750) e Ponte sobre o Arroio Carolina (km 565+190) na BR-158/RS, localizadas na Rodovia BR-158/RS, sob jurisdição da ",,Concorrência - Eletrônica,87988428.96,valor_total_estimado_informado_pelo_pncp,2026-05-05T07:08:05+00:00,2026-05-05T08:00:00+00:00,2026-08-05T10:00:00+00:00,22,open,future_deadline,100,25,REVISAR,"[""Fonte oficial PNCP"", ""Status comprovado: future_deadline"", ""Data de encerramento futura"", ""Link oficial disponível"", ""Correspondência com universo canônico"", ""Registro dentro da janela de freshness"", ""Distância no raio: 0.0 km""]","[""Objeto sem correspondência direta com os três tipos priorizados"", ""Modalidades admitidas não configuradas; sem bônus ou bloqueio"", ""Prazo mínimo não configurado; sem bloqueio comercial por urgência""]",[],[],2026-07-13T00:08:06.183998+00:00,2026-07-13T00:08:06.183998+00:00,qw01-20260713T135656Z-44d39e82,2026-07-13T13:56:56.839195+00:00,ce55095fac094ae44b00448a1fa0a746fab19f31,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,2b192ed781a38f2df6d3a5f3ca5d9ee9d1737fc7048ff2c4bb6a4b10a6aeaa4f
11402887000160-1-000027/2026,pncp,"[""11402887000160-1-000027/2026""]",https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=acompanhamento-compra&compra=15851603910012026,extra-878655a617c95eb395cc,11402887000160,"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DE SANTA CATARINA",SANTA CATARINA,0.0,ObRA DE CONSTRUÇÃO DO CÂMPUS SÃO LOURENÇO DO OESTE DO IFSC,,Concorrência - Eletrônica,18082231.24,valor_total_estimado_informado_pelo_pncp,2026-05-14T07:03:05+00:00,2026-05-14T08:00:00+00:00,2026-08-12T14:00:00+00:00,30,open,future_deadline,100,25,REVISAR,"[""Fonte oficial PNCP"", ""Status comprovado: future_deadline"", ""Data de encerramento futura"", ""Link oficial disponível"", ""Correspondência com universo canônico"", ""Registro dentro da janela de freshness"", ""Distância no raio: 0.0 km""]","[""Objeto sem correspondência direta com os três tipos priorizados"", ""Modalidades admitidas não configuradas; sem bônus ou bloqueio"", ""Prazo mínimo não configurado; sem bloqueio comercial por urgência""]",[],[],2026-07-13T00:08:02.502502+00:00,2026-07-13T00:08:02.502502+00:00,qw01-20260713T135656Z-44d39e82,2026-07-13T13:56:56.839195+00:00,ce55095fac094ae44b00448a1fa0a746fab19f31,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,2b192ed781a38f2df6d3a5f3ca5d9ee9d1737fc7048ff2c4bb6a4b10a6aeaa4f
04892707000534-1-000009/2026,pncp,"[""04892707000534-1-000009/2026""]",https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=acompanhamento-compra&compra=39301203901072026,extra-1d2611f05666d1ec5328,04892707000534,DNIT-DEPARTAMENTO NACIONAL DE INFRAEST DE TRANSPORTES,SANTA CATARINA,0.0,"Contratação de empresa para elaboração dos estudos, projetos básico e executivo de engenharia e execução das obras de Reabilitação, incluindo Reforço Estrutural e Alargamento da Plataforma de 3 Obras de Arte Especiais (OAEs): Ponte sobre o Rio Uruguai (km 0,00), na BR-158/RS, Ponte sobre o Rio Caxambu (km 432,82) e Ponte sobre o Rio Conceição (km 474,93), na BR-285/RS, sob jurisdição da Unidade Local de Cruz Alta/RS (Lote Unico).",,Concorrência - Eletrônica,138990660.17,valor_total_estimado_informado_pelo_pncp,2026-05-14T07:03:40+00:00,2026-05-14T08:00:00+00:00,2026-08-12T10:00:00+00:00,29,open,future_deadline,100,25,REVISAR,"[""Fonte oficial PNCP"", ""Status comprovado: future_deadline"", ""Data de encerramento futura"", ""Link oficial disponível"", ""Correspondência com universo canônico"", ""Registro dentro da janela de freshness"", ""Distância no raio: 0.0 km""]","[""Objeto sem correspondência direta com os três tipos priorizados"", ""Modalidades admitidas não configuradas; sem bônus ou bloqueio"", ""Prazo mínimo não configurado; sem bloqueio comercial por urgência""]",[],[],2026-07-13T00:08:02.502502+00:00,2026-07-13T00:08:02.502502+00:00,qw01-20260713T135656Z-44d39e82,2026-07-13T13:56:56.839195+00:00,ce55095fac094ae44b00448a1fa0a746fab19f31,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,2b192ed781a38f2df6d3a5f3ca5d9ee9d1737fc7048ff2c4bb6a4b10a6aeaa4f
00444232000139-1-000440/2026,pncp,"[""00444232000139-1-000440/2026""]",https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=acompanhamento-compra&compra=16800503920022026,extra-cd30d0f8013a91e538e8,00444232000139,INDUSTRIA DE MATERIAL BELICO DO BRASIL IMBEL,SANTA CATARINA,0.0,Contratação de Empresa Especializada para execução do serviço de engenharia de Substituição de cruzetas e adequação de estruturas da Rede Elétrica Aérea de Distribuição - LD ,,Concorrência - Eletrônica,436902.35,valor_total_estimado_informado_pelo_pncp,2026-05-18T07:10:51+00:00,2026-06-18T08:00:00+00:00,2026-08-06T09:01:00+00:00,23,open,future_deadline,100,25,REVISAR,"[""Fonte oficial PNCP"", ""Status comprovado: future_deadline"", ""Data de encerramento futura"", ""Link oficial disponível"", ""Correspondência com universo canônico"", ""Registro dentro da janela de freshness"", ""Distância no raio: 0.0 km""]","[""Objeto sem correspondência direta com os três tipos priorizados"", ""Modalidades admitidas não configuradas; sem bônus ou bloqueio"", ""Prazo mínimo não configurado; sem bloqueio comercial por urgência""]",[],[],2026-07-13T00:08:01.461073+00:00,2026-07-13T00:08:01.461073+00:00,qw01-20260713T135656Z-44d39e82,2026-07-13T13:56:56.839195+00:00,ce55095fac094ae44b00448a1fa0a746fab19f31,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,2b192ed781a38f2df6d3a5f3ca5d9ee9d1737fc7048ff2c4bb6a4b10a6aeaa4f
04892707000291-1-000038/2026,pncp,"[""04892707000291-1-000038/2026""]",https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=acompanhamento-compra&compra=39300903901752026,extra-1d2611f05666d1ec5328,04892707000291,DNIT-DEPARTAMENTO NACIONAL DE INFRAEST DE TRANSPORTES,SANTA CATARINA,0.0,"Contratação de empresas (s) especializadas (s) para a elaboração dos projetos básico e executivo de engenharia para as obras e os serviços de construção de estrutura de contenção do porto (IP4) no município de Autazes, no estado do Amazonas.",,Concorrência - Eletrônica,493447.77,valor_total_estimado_informado_pelo_pncp,2026-05-19T07:05:14+00:00,2026-05-19T08:00:00+00:00,2026-08-18T11:00:00+00:00,35,open,future_deadline,100,25,REVISAR,"[""Fonte oficial PNCP"", ""Status comprovado: future_deadline"", ""Data de encerramento futura"", ""Link oficial disponível"", ""Correspondência com universo canônico"", ""Registro dentro da janela de freshness"", ""Distância no raio: 0.0 km""]","[""Objeto sem correspondência direta com os três tipos priorizados"", ""Modalidades admitidas não configuradas; sem bônus ou bloqueio"", ""Prazo mínimo não configurado; sem bloqueio comercial por urgência""]",[],[],2026-07-13T00:08:00.762966+00:00,2026-07-13T00:08:00.762966+00:00,qw01-20260713T135656Z-44d39e82,2026-07-13T13:56:56.839195+00:00,ce55095fac094ae44b00448a1fa0a746fab19f31,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,2b192ed781a38f2df6d3a5f3ca5d9ee9d1737fc7048ff2c4bb6a4b10a6aeaa4f
00509968000148-1-001498/2026,pncp,"[""00509968000148-1-001498/2026""]",https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=acompanhamento-compra&compra=08000303900022026,extra-afe2214451884489b937,00509968000148,TRIBUNAL SUPERIOR DO TRABALHO,SANTA CATARINA,0.0,"Contratação de empresa especializada para elaboração de projetos executivos, em metodologia BIM, para o retrofit e ampliação do Fórum Trabalhista de Marabá, em Marabá-PA, cujas especificações estão definidas no ANEXO I - TERMO DE REFERÊNCIA e APENSOS do Edital.",,Concorrência - Eletrônica,404234.17,valor_total_estimado_informado_pelo_pncp,2026-05-20T07:15:58+00:00,2026-05-20T08:00:00+00:00,2026-07-14T09:00:00+00:00,0,open,future_deadline,100,25,REVISAR,"[""Fonte oficial PNCP"", ""Status comprovado: future_deadline"", ""Data de encerramento futura"", ""Link oficial disponível"", ""Correspondência com universo canônico"", ""Registro dentro da janela de freshness"", ""Distância no raio: 0.0 km""]","[""Objeto sem correspondência direta com os três tipos priorizados"", ""Modalidades admitidas não configuradas; sem bônus ou bloqueio"", ""Prazo mínimo não configurado; sem bloqueio comercial por urgência""]",[],[],2026-07-13T00:08:00.054052+00:00,2026-07-13T00:08:00.054052+00:00,qw01-20260713T135656Z-44d39e82,2026-07-13T13:56:56.839195+00:00,ce55095fac094ae44b00448a1fa0a746fab19f31,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,2b192ed781a38f2df6d3a5f3ca5d9ee9d1737fc7048ff2c4bb6a4b10a6aeaa4f
15126437000305-1-001796/2026,pncp,"[""15126437000305-1-001796/2026""]",https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=acompanhamento-compra&compra=15500703900522026,extra-33ff6bab396aa41d69d0,15126437000305,EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES - EBSERH,SANTA CATARINA,0.0,"Contratação de empresa especializada em engenharia e construção civil para a construção do Hospital Universitário da Universidade Federal de Lavras (HU-UFLA), vinculado à Empresa Brasileira de Serviços Hospitalares (Ebserh/HU Brasil).",,Concorrência - Eletrônica,77610757.44,valor_total_estimado_informado_pelo_pncp,2026-05-20T07:19:28+00:00,2026-05-20T08:00:00+00:00,2026-07-22T09:30:00+00:00,8,open,future_deadline,100,25,REVISAR,"[""Fonte oficial PNCP"", ""Status comprovado: future_deadline"", ""Data de encerramento futura"", ""Link oficial disponível"", ""Correspondência com universo canônico"", ""Registro dentro da janela de freshness"", ""Distância no raio: 0.0 km""]","[""Objeto sem correspondência direta com os três tipos priorizados"", ""Modalidades admitidas não configuradas; sem bônus ou bloqueio"", ""Prazo mínimo não configurado; sem bloqueio comercial por urgência""]",[],[],2026-07-13T00:08:00.054052+00:00,2026-07-13T00:08:00.054052+00:00,qw01-20260713T135656Z-44d39e82,2026-07-13T13:56:56.839195+00:00,ce55095fac094ae44b00448a1fa0a746fab19f31,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,2b192ed781a38f2df6d3a5f3ca5d9ee9d1737fc7048ff2c4bb6a4b10a6aeaa4f
04892707002405-1-000038/2026,pncp,"[""04892707002405-1-000038/2026""]",https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=acompanhamento-compra&compra=39303103901762026,extra-1d2611f05666d1ec5328,04892707002405,DNIT-DEPARTAMENTO NACIONAL DE INFRAEST DE TRANSPORTES,SANTA CATARINA,0.0,"Contratação de empresa para elaboração dos estudos, projetos básico e executivo de engenharia, execução das obras de reabilitação de 02 (duas) obras de arte especiais (Ponte Sobre o Córrego Aranha e Ponte Sobre o Rio São Miguel), localizadas na rodovia BR-354/MG.",,Concorrência - Eletrônica,7233026.83,valor_total_estimado_informado_pelo_pncp,2026-05-22T07:15:13+00:00,2026-05-22T08:00:00+00:00,2026-08-19T10:00:00+00:00,36,open,future_deadline,100,25,REVISAR,"[""Fonte oficial PNCP"", ""Status comprovado: future_deadline"", ""Data de encerramento futura"", ""Link oficial disponível"", ""Correspondência com universo canônico"", ""Registro dentro da janela de freshness"", ""Distância no raio: 0.0 km""]","[""Objeto sem correspondência direta com os três tipos priorizados"", ""Modalidades admitidas não configuradas; sem bônus ou bloqueio"", ""Prazo mínimo não configurado; sem bloqueio comercial por urgência""]",[],[],2026-07-13T00:07:59.163981+00:00,2026-07-13T00:07:59.163981+00:00,qw01-20260713T135656Z-44d39e82,2026-07-13T13:56:56.839195+00:00,ce55095fac094ae44b00448a1fa0a746fab19f31,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,2b192ed781a38f2df6d3a5f3ca5d9ee9d1737fc7048ff2c4bb6a4b10a6aeaa4f
00394452000103-1-010233/2026,pncp,"[""00394452000103-1-010233/2026""]",https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=acompanhamento-compra&compra=16001503900032026,extra-9aff6bbff963ec247bb5,00394452000103,COMANDO DO EXERCITO,SANTA CATARINA,0.0,Contratação de serviço especial de engenharia para a Elaboração dos Projetos Executivos de Embarcação Blindada Tipo I (EBT-I) e Embarcação Base de Pelotão (EBP),,Concorrência - Eletrônica,764403.00,valor_total_estimado_informado_pelo_pncp,2026-05-26T07:11:26+00:00,2026-05-26T08:00:00+00:00,2026-07-16T10:00:00+00:00,2,open,future_deadline,100,25,REVISAR,"[""Fonte oficial PNCP"", ""Status comprovado: future_deadline"", ""Data de encerramento futura"", ""Link oficial disponível"", ""Correspondência com universo canônico"", ""Registro dentro da janela de freshness"", ""Distância no raio: 0.0 km""]","[""Objeto sem correspondência direta com os três tipos priorizados"", ""Modalidades admitidas não configuradas; sem bônus ou bloqueio"", ""Prazo mínimo não configurado; sem bloqueio comercial por urgência""]",[],[],2026-07-13T00:07:58.554228+00:00,2026-07-13T00:07:58.554228+00:00,qw01-20260713T135656Z-44d39e82,2026-07-13T13:56:56.839195+00:00,ce55095fac094ae44b00448a1fa0a746fab19f31,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,2b192ed781a38f2df6d3a5f3ca5d9ee9d1737fc7048ff2c4bb6a4b10a6aeaa4f
04892707001859-1-000010/2026,pncp,"[""04892707001859-1-000010/2026""]",https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=acompanhamento-compra&compra=39302603901532026,extra-1d2611f05666d1ec5328,04892707001859,DNIT-DEPARTAMENTO NACIONAL DE INFRAEST DE TRANSPORTES,SANTA CATARINA,0.0,"Contratação de empresa de consultoria para Execução dos Serviços Técnicos Especializados de Supervisão e Apoio à Fiscalização na Execução das Ações de Manutenção e Restauração Rodoviária, sob a Jurisdição da Superintendência Regional do DNIT no Estado Alagoas. ",,Concorrência - Eletrônica,88668760.96,valor_total_estimado_informado_pelo_pncp,2026-05-29T07:02:56+00:00,2026-05-29T08:00:00+00:00,2026-07-22T10:00:00+00:00,8,open,future_deadline,100,25,REVISAR,"[""Fonte oficial PNCP"", ""Status comprovado: future_deadline"", ""Data de encerramento futura"", ""Link oficial disponível"", ""Correspondência com universo canônico"", ""Registro dentro da janela de freshness"", ""Distância no raio: 0.0 km""]","[""Objeto sem correspondência direta com os três tipos priorizados"", ""Modalidades admitidas não configuradas; sem bônus ou bloqueio"", ""Prazo mínimo não configurado; sem bloqueio comercial por urgência""]",[],[],2026-07-13T00:07:58.554228+00:00,2026-07-13T00:07:58.554228+00:00,qw01-20260713T135656Z-44d39e82,2026-07-13T13:56:56.839195+00:00,ce55095fac094ae44b00448a1fa0a746fab19f31,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,2b192ed781a38f2df6d3a5f3ca5d9ee9d1737fc7048ff2c4bb6a4b10a6aeaa4f
15126437000305-1-001968/2026,pncp,"[""15126437000305-1-001968/2026""]",https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=acompanhamento-compra&compra=15591403900012026,extra-33ff6bab396aa41d69d0,15126437000305,EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES - EBSERH,SANTA CATARINA,0.0,"Contratação de empresa especializada para projeto e execução de retrofit do sistema de climatização da central de manipulação de antineoplásicos do Hospital Universitário Alcides Carneiro - UFCG, filial da Empresa Brasileira de Serviços Hospitalares – HU Brasil.",,Concorrência - Eletrônica,0.00,valor_total_estimado_informado_pelo_pncp,2026-06-01T07:21:23+00:00,2026-06-01T08:00:00+00:00,2026-08-28T09:00:00+00:00,45,open,future_deadline,100,25,REVISAR,"[""Fonte oficial PNCP"", ""Status comprovado: future_deadline"", ""Data de encerramento futura"", ""Link oficial disponível"", ""Correspondência com universo canônico"", ""Registro dentro da janela de freshness"", ""Distância no raio: 0.0 km""]","[""Objeto sem correspondência direta com os três tipos priorizados"", ""Modalidades admitidas não configuradas; sem bônus ou bloqueio"", ""Prazo mínimo não configurado; sem bloqueio comercial por urgência""]",[],[],2026-07-13T00:07:58.554228+00:00,2026-07-13T00:07:58.554228+00:00,qw01-20260713T135656Z-44d39e82,2026-07-13T13:56:56.839195+00:00,ce55095fac094ae44b00448a1fa0a746fab19f31,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,2b192ed781a38f2df6d3a5f3ca5d9ee9d1737fc7048ff2c4bb6a4b10a6aeaa4f
04892707001182-1-000011/2026,pncp,"[""04892707001182-1-000011/2026""]",https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=acompanhamento-compra&compra=39301603901842026,extra-1d2611f05666d1ec5328,04892707001182,DNIT-DEPARTAMENTO NACIONAL DE INFRAEST DE TRANSPORTES,SANTA CATARINA,0.0,"Execução de serviços de Gestão Ambiental, abrangendo o Gerenciamento Ambiental, a Supervisão Ambiental e a Execução de Programas Ambientais das obras de pavimentação da rodovia BR-308/PA, com extensão de 115,63 km, lote único",,Concorrência - Eletrônica,20651166.71,valor_total_estimado_informado_pelo_pncp,2026-06-03T07:12:17+00:00,2026-06-03T08:00:00+00:00,2026-07-24T10:00:00+00:00,10,open,future_deadline,100,25,REVISAR,"[""Fonte oficial PNCP"", ""Status comprovado: future_deadline"", ""Data de encerramento futura"", ""Link oficial disponível"", ""Correspondência com universo canônico"", ""Registro dentro da janela de freshness"", ""Distância no raio: 0.0 km""]","[""Objeto sem correspondência direta com os três tipos priorizados"", ""Modalidades admitidas não configuradas; sem bônus ou bloqueio"", ""Prazo mínimo não configurado; sem bloqueio comercial por urgência""]",[],[],2026-07-13T00:07:58.554228+00:00,2026-07-13T00:07:58.554228+00:00,qw01-20260713T135656Z-44d39e82,2026-07-13T13:56:56.839195+00:00,ce55095fac094ae44b00448a1fa0a746fab19f31,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,2b192ed781a38f2df6d3a5f3ca5d9ee9d1737fc7048ff2c4bb6a4b10a6aeaa4f
