contract_id,object_original,agency,uf,publication_date,snapshot_id,source_row_hash,stratum,reviewer_1_label,reviewer_1_reason,reviewer_2_label,reviewer_2_reason,adjudicated_label,adjudicator,reviewed_at
19432705000106-2-000038/2026,"CONTRATAÇÃO DA EMPRESA VS PRODUÇÕES ARTISTÍCAS LTDA, INSCRITA NO CNPJ SOB Nº 62.691.904/0001-68, REPRESENTANTE DO(A) ARTISTA/BANDA SWING ART MANIA, PARA FINS DE REALIZAÇÃO DE APRESENTAÇÃO ARTÍSTICA NO EVENTO ARRASTÃO PRAINHA DO AREAL. A FUNCAJU ATUA EXCLUSIVAMENTE COMO APOIADORA CULTURAL, MEDIANTE A CONTRATAÇÃO DA APRESENTAÇÃO ARTÍSTICA, NÃO SE RESPONSABILIZANDO PELA ORGANIZAÇÃO, PRODUÇÃO, EXECUÇÃO, INFRAESTRUTURA, LOGÍSTICA, SEGURANÇA, DIVULGAÇÃO OU QUAISQUER OUTROS ASPECTOS OPERACIONAIS DO ...",FUNCAJU-Fundação Cultural Cidade de Aracaju-SE,SE,2026-03-20,confenge_commercial_pncp_supplier_contracts,6438a840363802748980f0cb9b9fec3c79707acd798934e90f36a64f86901f3f,sem_keywords_evidentes,,,,,,,
72836588000129-2-000009/2026,"Contratação de empresa para prestação de serviços técnicos automotivos especializados (manutenção preventiva, preditiva e corretiva), mão-de-obra (hora/homem) com aplicação e fornecimento de peças e acessórios nos veículos/máquinas e tratores de diversas marcas e modelos que compõem a frota oficial do Município de Valparaíso/SP.",Municipio de Valparaiso,SP,2026-03-02,confenge_commercial_pncp_supplier_contracts,100430e3c126237732de99104816c94790a7b3eff13a2a632663dc1d0c51f7f5,engenharia_obras_claras,,,,,,,
18303156000107-2-000125/2026,"CONSTITUI OBJETO DA PRESENTE LICITAÇÃO É A CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA ELABORAÇÃO DO PROJETO EXECUTIVO DE ENGENHARIA E EXECUÇÃO DOS PÓRTICOS, EM ATENDIMENTO AS DEMANDAS DA SECRETARIA MUNICIPAL DE INFRAESTRUTURA DE CONCEIÇÃO DO MATO DENTRO/MG",PODER EXECUTIVO MUNICIPAL,MG,2026-05-07,confenge_commercial_pncp_supplier_contracts,1741a11674ffd2b7a7c80e9e1fa501ad2bb350ac1b9ee3e509e8d91a2a934fd6,engenharia_obras_claras,,,,,,,
17884412000134-2-000497/2026,"AQUISIÇÃO DE PEÇAS PARA MANUTENÇÃO DO VEÍCULO CAMINHÃO, PLACA HMG-7172, FROTA 141 UTILIZADO NA SECRETARIA MUNICIPAL DE OBRAS.",Prefeitura Municipal de Andradas,MG,2026-06-19,confenge_commercial_pncp_supplier_contracts,58a0caec7c08dfc543a07d98f427ffea9a05ff5972b48de1d2470397ad35727f,engenharia_obras_claras,,,,,,,
14042659000115-2-000013/2026,"Contratação de empresa especializada para prestação de serviços de elaboração de projetos de engenharia, planilha orçamentária e documentos complementares para reforma das praças dos povoados de Umburanas, Caixa D’Água, Amparo e Alto Alegre.",Prefeitura Municipal de Ipirá,BA,2026-05-19,confenge_commercial_pncp_supplier_contracts,6dd38a9835f3f7a4c8d9e3cb9797b3db578fcf9d1c0a4a63d7495f4b7f2f5d42,engenharia_obras_claras,,,,,,,
13809405000117-2-000002/2026,"Contratação de empresa especializada para execução de obras de construção de 25 (vinte
e cinco) unidades habitacionais do programa minha casa minha vida – MCMV, no município de
Ribeira do Amparo – BA, conforme termo de compromisso nº 974434/2024/MCIDADES/CAIXA.",Prefeitura Municipal de Ribeira do Amparo,BA,2026-03-12,confenge_commercial_pncp_supplier_contracts,5a6eebb5d428222345aab85700bb3556591c7a6183d9566a1f99f1b6b25b9515,engenharia_obras_claras,,,,,,,
87564381000110-2-000097/2026,"prestação de serviços de engenharia através de licitação compartilhada do CONSÓRCIO DE DESENVOLVIMENTO INTERMUNICIPAL DOS MUNICÍPIOS DO ALTO JACUÍ E ALTO DA SERRA BOTUCARAÍ/RS – COMAJA - CNPJ 03.656.200/0001-95, através do CHAMAMENTO PÚBLICO Nº 003/2025, TERMO DE CREDENCIAMENTO Nº 174/2025 e proposta apresentada para a prestação de serviços técnicos especializados de topografia para a realização da patamarização da área destinada à implantação das 40 unidades habitacionais do projeto Minha Ca...",MUNICÍPIO DE IBIRUBÁ - RS,RS,2026-06-24,confenge_commercial_pncp_supplier_contracts,25559847f27ef3cf579dd6e784936417d6a90ca25b9110f74f5ee63a14bcf7ec,engenharia_obras_claras,,,,,,,
00360305000104-2-005778/2025,"PRESTAÇÃO DE SERVIÇO COMUM DE ENGENHARIA (SCE) PARA FORNECIMENTO E INSTALAÇÃO DE SISTEMA DE ARCONDICIONADO PARA A UNIDADE DA CAIXA VINCULADA À CILOG/RE, ABRANGENDO OS ESTADOS DA CEARÁ, MARANHÃO E PIAUÍ. AG. IRACEMA/CE - SAP 4501205858.",CEFOR,DF,2026-02-14,confenge_commercial_pncp_supplier_contracts,a08afce57ee7c45825483706277902a9045aef98205a4826e0c0ae7e08a3451d,engenharia_obras_claras,,,,,,,
13927758000111-2-000008/2026,CONTRATACAO DE EMPRESA DE ENGENHARIA ESPECIALIZADA PARA O FORNECIMENTO DE MAO DE OBRA E MATERIAIS DESTINADOS A REFORMA DA UNIDADE BASICA DE SAUDE COSME PINHEIRO SILVA/ UNIDADE DE SAUDE DA FAMILIA EM ATENDIMENTO A SECRETARIA DE SAUDE DE GOVERNADOR LINDENBERG,FUNDO  MUNICIPAL DE SAUDE GOVERNADOR LINDENBERG,ES,2026-03-16,confenge_commercial_pncp_supplier_contracts,c31f72aea9dcfc87d1d9754548f45121d1c52b1a8155001dd56bd0019f18feaf,engenharia_obras_claras,,,,,,,
88227764000165-2-000468/2026,aquisicao de servico de mao de obra mecanica para trocar selos traseiros  velas e cabos de velas do veiculo Uno IPO 3F28.,PREFEITURA MUNICIPAL,RS,2026-06-01,confenge_commercial_pncp_supplier_contracts,68c18e85c2e09c449fa33b66af3b19a3a657fa0988d9da3e7754dd92e3d77630,engenharia_obras_claras,,,,,,,
90544511000167-2-000806/2026,REFERENTE AO SERVICO DE MOLEJO TRASEIRO PARA O CAMINHAO IVECO PLACA JCB9J65 DA FROTA DA SECRETARIA DE OBRAS.,PREFEITURA MUNICIPAL DE IPE,RS,2026-04-06,confenge_commercial_pncp_supplier_contracts,09f1d34aa966bd7240ec01bd71836d64e0668c3bd7d1fa41c1c9e3bc62f86c90,engenharia_obras_claras,,,,,,,
48664304000180-2-001873/2026,AQUISICAO DE MATERIAL BASICO PARA CONSTRUCAO  HIDRAULICOS  ELETRICOS E PINTURA.,PREFEITURA MUNICIPAL DE GUARIBA,SP,2026-06-19,confenge_commercial_pncp_supplier_contracts,acec5bec720a521ff12636073969e05ffacb637bb907dd0aef01134acda34751,engenharia_obras_claras,,,,,,,
00444435000125-2-000004/2026,"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM TERCEIRIZAÇÃO DE SERVIÇO(S) com dedicação exclusiva de mão de obra, em lote único separado por item, para fornecimento de ITEM 1: 02 (dois) profissionais na função de Auxiliar de Serviços Gerais, destinados à execução de serviços de limpeza, asseio e conservação incluindo o fornecimento de materiais, equipamentos, ferramentas, uniformes, EPIs e demais insumos necessários à perfeita execução dos serviços, ITEM 2: 01 (um) profissional na função de Porteir...",INSTITTUTO DE PREV. DOS SERV. PUBLIC. DO MUNIC. DE CARIACICA,ES,2026-07-02,confenge_commercial_pncp_supplier_contracts,07d39596d03d0f07064fd8e53563ee6448d7c6d328b3da32c5a7b8d14b54b416,engenharia_obras_claras,,,,,,,
10806496000149-2-000179/2026,"CONTRATAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREVENTIVA E CORRETIVA, EQUIPAMENTOS DE REFRIGERAÇÃO, INCLUINDO APARELHOS DE AR-CONDICIONADO, BEBEDOUROS E SIMILARES COM FORNECIMENTO DE MÃO DE OBRA, EQUIPAMENTOS E FERRAMENTAS, SEM DEDICAÇÃO EXCLUSIVA DE MÃO DE OBRA, PARA ATENDER O CAMPUS DIRCEU ARCOVERDE","INST.FED.DE ED.,CIENC.E TEC DO PIAUÍ",PI,2026-05-14,confenge_commercial_pncp_supplier_contracts,a6b174fa6282bb38c9d9c31b9cb19a123ed46becaf25d03c0ca11b85afbd1113,engenharia_obras_claras,,,,,,,
22675359000100-2-000041/2026,"REPAROS PREVENTIVOS E CORRETIVOS, INSTALACOES, ADAPTACOES, RECUPERACAO E MODERNIZACAO DE EDIFICACOES, POR REGIAO (LABORATÓRIO DE PESQUISA EM SAÚDE)",SERVICO DE PLANEJAMENTO DE COMPRAS/HUCF,MG,2026-02-23,confenge_commercial_pncp_supplier_contracts,7ff8c884222750d8f65c44da9f1e08dcc55d4df6020f2023e84babfebdcd1e90,sem_keywords_evidentes,,,,,,,
05465167000141-2-000013/2026,"Contratação de serviço de locação de imóvel em Aguas Formosas/MG sem dedicação exclusiva de mão de obra, nos termos da tabela abaixo e conforme condições e exigências estabelecidas neste documento, em atendimento à demanda do CREAS Regional Mucuri.",FEAS/ SEDESE,MG,2026-06-01,confenge_commercial_pncp_supplier_contracts,4b8f15a10f89179edee0caca5dd251e7f5b52ef3049e98dd16ff5b70ba8db1e2,engenharia_obras_claras,,,,,,,
13650403000128-2-000122/2026,"Aquisição de gêneros alimentícios produzidos por agricultores familiares rurais, demais beneficiários e organizações, e pessoas jurídicas de direito privado que detenham a Declaração de Aptidão ao Programa Nacional de Agricultura Familiar - PRONAF - DAP Especial Pessoa Jurídica ou outros documentos definidos por Resolução GGPAA, bem como povos, comunidades tradicionais e os beneficiários de reforma agrária, visando atender as demandas deste Município.",Prefeitura Municipal de Teixeira de Freitas,BA,2026-03-11,confenge_commercial_pncp_supplier_contracts,65ec8fa5b92b35de8081166b0dcb8d5abad29a9b798bd0182100034c1b1d2400,sem_keywords_evidentes,,,,,,,
11436747000103-2-000005/2026,"Contratação de empresa especializada para prestação de serviço de controle de pragas e vetores, desinsetização, descupinização e desratização, que comprove o atendimento as boas práticas determinadas pela RDC 52/2009 e demais determinações que se encaixem no ambiente das unidades consorciais, com fornecimento de mão de obra e matéria-prima, necessária ao tratamento físico e químico na parte interna e externa dos prédios da Policlínica João Pereira dos Santos, Centro de Especialidades Odontoló...",Consórcio Público de Saúde da Microrregião de Juazeiro do Norte,CE,2026-06-11,confenge_commercial_pncp_supplier_contracts,89ba9ff935f118065626b680ce98b1f6e86da181b409505ce5c25bc650ae35e3,engenharia_obras_claras,,,,,,,
87482535000124-2-000447/2026,Mao de obra para manutencao do veiculo Onix JBA2D97.,PREFEITURA MUNICIPAL,RS,2026-03-16,confenge_commercial_pncp_supplier_contracts,016a2953a1abf446b8189221fee580b42abbdbd9aee7e6d1f5644938f9d2c02b,engenharia_obras_claras,,,,,,,
00509018000113-2-002328/2026,EXECUÇÃO DE SERVIÇOS DE ENGENHARIA PARA REFORMA DOS GABINETES DOS DESEMBARGADORES ELEITORAIS E ESPAÇO CULTURAL/PINACOTECA DO TRE-GO,TRIBUNAL REGIONAL ELEITORAL DE GOIAS,GO,2026-07-14,confenge_commercial_pncp_supplier_contracts,24cf02b3c3abc7d7632774fe61bd526e9e36d6f4c75584b497a7db585dce900a,engenharia_obras_claras,,,,,,,
00508903000188-2-000272/2026,"Serviços de engenharia descritos no termo de referência id.24391606 e anexos da contratação que, consistem, basicamente, em serviços de elaboração completa do Projeto Técnico de Prevenção e Combate a Incêndio e Pânico (PTPCIP) das edificações da Seção Judiciária de Roraima (SJRR).",JUSTICA FEDERAL DE 1A. INSTANCIA/RR,RR,2026-03-16,confenge_commercial_pncp_supplier_contracts,88006390fc26100fb42c8bc6f1b80e25bced5750675b34411b88d7dcefb31543,engenharia_obras_claras,,,,,,,
04768671000158-2-000003/2026,"contratação de empresa especializada na prestação de serviços contínuos com regime de dedicação exclusiva de mão de obra, para a função de auxiliar de serviços gerais, objetivando atender as necessidades do Conselho Regional de Enfermagem de Alagoas – Coren AL",CONS. REGIONAL DE ENFERMAGEM DE ALAGOAS,AL,2026-03-04,confenge_commercial_pncp_supplier_contracts,6f79be5400eb654646252a61add996eaea6f483b0bf633a41a5844d9b064a3fa,engenharia_obras_claras,,,,,,,
00396895000125-2-000457/2026,"O OBJETO DO PRESENTE INSTRUMENTO É A CONTRATAÇÃO DE SERVIÇOS COMUNS DE ENGENHARIA DE MANUTENÇÃO ESPECIAL E READEQUAÇÕES FÍSICAS PREDIAIS, SOB DEMANDA, NAS CONDIÇÕES ESTABELECIDAS NO TERMO DE REFERÊNCIA.",COORD.-GERAL DE EXECUCAO ORç.E FIN./DA/MAPA,DF,2026-07-14,confenge_commercial_pncp_supplier_contracts,478e412063c3928157985c830774f484d7fa300486d921c946a0750e7afc433e,engenharia_obras_claras,,,,,,,
13646005000138-2-000074/2026,"AQUISIÇÃO DE DIVERSOS MATERIAIS DE CONSTRUÇÃO E DERIVADOS (MINERAIS, AÇO, CONCRETO, MADEIRA, CERÂMICA, PVC E ETC) PARA QUE POSSAM ATENDER AS DEMANDAS DA SECRETARIA DE AGRICULTURA, SECRETARIA DE INFRAESTRUTURA E PLANEJAMENTO URBANO, E SECRETARIA DE SERVIÇOS PÚBLICOS DO MUNICÍPIO DE ALAGOINHAS – BAHIA",Secretaria Municipal   de   Manutenção,BA,2026-06-01,confenge_commercial_pncp_supplier_contracts,4ecd7d5a88e45b1ae9a2d493065b99a48ea018eb4192b0bb0780f2531347cbb0,engenharia_obras_claras,,,,,,,
12081691000184-2-000014/2026,"Contratação de empresa especializada em engenharia para construção de 20 (vinte) unidades habitacionais no município de Carolina - MA, em atendimento ao Programa Minha Casa, Minha Vida, conforme Termo de Compromisso nº 995788/2025/MCIDADES/CAIXA.",MUNICÍPIO DE CAROLINA/MA,MA,2026-06-30,confenge_commercial_pncp_supplier_contracts,44f303ce5978ddbe32868b9cfc8142df98303723a1416fb2bc06eb990af5304d,engenharia_obras_claras,,,,,,,
18301051000119-2-000056/2026,"CONTRATAÇÃO PARA PRESTAÇÃO DE SERVIÇOS CONTRATAÇÃO PARA PRESTAÇÃO DE SERVIÇOS TÉCNICOS ESPECIALIZADOS DE ASSESSORIA E CONSULTORIA PARA ELABORAÇÃO DE ESTUDOS E CENÁRIOS DA REFORMA DA PREVIDÊNCIA DO MUNICÍPIO DE PERDIGÃO, COM FOCO NA REESTRUTURAÇÃO DA LEGISLAÇÃO PREVIDENCIÁRIA MUNICIPAL E ADEQUAÇÃO DO PLANO DE CUSTEIO, EM CONFORMIDADE COM A EC Nº 103/2019.",Unidade Única,MG,2026-05-25,confenge_commercial_pncp_supplier_contracts,f48248415b3563bd0274ebadf11f0c0fe20a42866f2a87fa97dcc82739254112,engenharia_ambigua,,,,,,,
05903125000145-2-000227/2026,"A presente contratação tem por objeto a aquisição de equipamentos de rede e serviços técnicos especializados para a modernização e reorganização da infraestrutura lógica da Secretaria Municipal de Administração – SEMAD, contemplando a substituição dos racks principais da sede e do prédio da antiga SEMFAZ,
bem como a instalação e configuração dos novos dispositivos.",MR0-PREFEITURA MUNICIPAL DE PORTO VELHO,RO,2026-04-22,confenge_commercial_pncp_supplier_contracts,4d499f9552d0bfe628c50781481b6c60da1096cc5b1aa73d3ab6d2f4ce3e89b6,engenharia_ambigua,,,,,,,
18385088000172-2-000058/2026,"Contratação de serviços técnicos especializados de apoio técnicooperacional, a serem prestados pelo Consórcio Intermunicipal de Saneamento Básico da Zona da Mata CISABZM, visando à revisão integral do Plano Municipal de Saneamento Básico PMSB do Município de ManhuaçuMG",Prefeitura Municipal de Manhuaçu,MG,2026-05-29,confenge_commercial_pncp_supplier_contracts,b3c744a97f4a92534d2cef7dc1c96103dc1474f464839a62bc35ed6b26baf6fe,engenharia_ambigua,,,,,,,
00394494000136-2-001212/2026,"O OBJETO DO PRESENTE INSTRUMENTO É A CONTRATAÇÃO DE SOLUÇÃO DE SOFTWARE ITSM PARA GESTÃO DE TIC COM SERVIÇOS DE IMPLANTAÇÃO, GARANTIA, SUPORTE E TREINAMENTO E CONTRATAÇÃO DE EMPRESA PARA PRESTAÇÃO DE SERVIÇOS TÉCNICOS CONTINUADOS NA ÁREA DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO DE CENTRAL DE ATENDIMENTO REMOTO E PRESENCIAL AOS USUÁRIOS NA MODALIDADE SERVICE DESK, BEM COMO SUPORTE, SUSTENTAÇÃO E OPERAÇÃO DOS SERVIÇOS E DA INFRAESTRUTURA DE TIC DA DIRETORIA DE TECNOLOGIA DA INFORMAÇÃO E COMUNI...",DIRETORIA DE TECN.DA INFORMAÇÃO E INOVAÇÃO,DF,2026-07-07,confenge_commercial_pncp_supplier_contracts,16d1d788e89621ed7c827124f9a232ee8138201f09eaa941282c8f953235a8b3,engenharia_ambigua,,,,,,,
18296665000150-2-000007/2026,"“CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇOS TÉCNICOS DE INFORMÁTICA, COMPREENDENDO MANUTENÇÃO PREVENTIVA E CORRETIVA DE EQUIPAMENTOS (COMPUTADORES, NOTEBOOKS), SUPORTE TÉCNICO A USUÁRIOS, CONFIGURAÇÕES DE TV´S, IMPRESSORAS E APARELHOS DE CELULAR, SERVIÇOS COMPLEMENTARES DE INFRAESTRUTURA FISICA, INCLUINDO ORGANIZAÇÃO DE CABEAMENTO, PONTOS SIMPLES DE ENERGIA E MUDANÇA DE EQUIPAMENTOS DE LUGAR (RELOCALIZAÇÃO DE ESTAÇÕES DE TRABALHO)”.",Unidade Única,MG,2026-05-27,confenge_commercial_pncp_supplier_contracts,0f5b4672de70b97bad40a790970146e61d042e6a5af23a78231ea4c911f4d00e,engenharia_ambigua,,,,,,,
27080548000145-2-000005/2026,"Contratação de empresa especializada na organização e execução do evento ¿Seminário Estadual de Gestão de Projetos Governamentais: 19 Anos de Excelência do PMO-ES¿, incluindo infraestrutura, serviços técnicos e gestão de palestrantes",SECRETARIA DE ESTADO DE ECONOMIA E PLANEJAMENTO,ES,2026-03-04,confenge_commercial_pncp_supplier_contracts,d89d68279d499a3ff44349a408d685dd490f22144c728f20561e5b2cd707d354,engenharia_ambigua,,,,,,,
00091652000189-2-000031/2026,"CONTRATAÇÃO DE SERVIÇOS DE EMPRESA ESPECIALIZADA PARA A EXECUÇÃO DE SERVIÇOS DE MANUTENÇÃO PREDIAL PREVENTIVA, CORRETIVA E SERVIÇOS ELETIVOS (INCLUINDO PEQUENAS ADAPTAÇÕES OU REFORMAS DE AMBIENTES) PARA ATENDER ÀS NECESSIDADES DA COMPANHIA DE PESQUISA DE RECURSOS MINERAIS - CPRM, CONFORME AS ESPECIFICAÇÕES CONSTANTES NO TERMO DE REFERÊNCIA.",CBA-COMPANHIA DE PESQUIS. E RECURSOS MINERAIS,BA,2026-03-24,confenge_commercial_pncp_supplier_contracts,1d397afa0b32bad80bc56d7fc15ef82d187a5e79b5cf189046ff8fb64065877b,engenharia_ambigua,,,,,,,
13097068000182-2-000003/2026,"[LICITANET] - Contratação de empresa especializada na prestação de serviços singulares de consultoria jurídica para o município de Boquim/SE através de atuação junto á Procuradoria Geral do Município(e demais Secretarias e setores correlacionados); e compreendendo matérias especializadas de direito ambiental e técnico - ambiental, saneamento básico( água, esgoto e resíduos sólidos), planejamento urbanístico, regularização fundiária, parcelamento e uso do solo urbano, políticas públicas estrut...",MUNICÍPIO DE BOQUIM/SE,SE,2026-03-12,confenge_commercial_pncp_supplier_contracts,48aa599658d0fca44d5de41f8b0d15b7bc733deb71d83eb8961cd5c187824af0,infraestrutura_urbana,,,,,,,
05193123000100-2-000012/2026,"CONTRATACAO DE SERVICOS TOPOGRAFICOS E ELABORACAO DE PROJETOS DE DRENAGEM PLUVIAL NO MUNICIPIO, OBJETIVANDO AS NECESSIDADES DA SECRETARIA MUNICIPAL DE INFRAESTRUTURA E URBANISMO DE IRITUIA/PA.",PREFEITURA MUNICIPAL DE IRITUIA,PA,2026-06-01,confenge_commercial_pncp_supplier_contracts,58a56d42b7aaea704ca72607a76aec9e3aaf70219012c0a21543bf729300409e,infraestrutura_urbana,,,,,,,
00394452000103-2-003008/2026,"GARANTIR AOS MILITARES DA ATIVA, DA RESERVA OU REFORMADOS, PENSIONISTAS E SEUS DEPENDENTES E SERVIDORES CIVIS DO EXÉRCITO BRASILEIRO (ATIVOS E INATIVOS) E DEPENDENTES DIRETOS E INDIRETOS, NAS CONDIÇÕES ESPECIFICADAS NESTE INSTRUMENTO E NO EDITAL, POR INTERMÉDIO DE CLÍNICAS, PRESTAÇÃO DE SERVIÇO DE REABILITAÇÃO.",HOSPITAL GERAL DE SANTA MARIA,RS,2026-05-14,confenge_commercial_pncp_supplier_contracts,4421f0766c4553620ae8856796b303881e34fe95b5bbc8780bb804d2e4415df9,infraestrutura_ti,,,,,,,
13891528000140-2-000235/2026,"Contratação de 
empresa que se responsabilizará pela Prestação de serviços de consultoria e assessoria para atender aos 
servidores da Secretaria Municipal de Finanças do Município de Lapão, com o objetivo de adequação às 
exigências da Reforma Tributária, incluindo atualização sobre a nova estrutura dos tributos sobre o consumo, 
regras de transição, impactos na arrecadação, fiscalização e procedimentos administrativos.",Secretaria de Finanças,BA,2026-07-22,confenge_commercial_pncp_supplier_contracts,f52fe62706ed31af1de4bdb56eb43f7ede1499bff0580e9b517ee300da56abee,infraestrutura_ti,,,,,,,
18137935000180-2-000038/2026,"ContrataÃ§Ã£o de empresa especializada para prestaÃ§Ã£o de serviÃ§os de infraestrutura tecnolÃ³gica em ambiente de Data Center, compreendendo a locaÃ§Ã£o de infraestrutura e ativos, instalaÃ§Ã£o e configuraÃ§Ã£o de servidores, suporte tÃ©cnico especializado em nÃ­veis N1, N2 e N3 e interconexÃ£o de prÃ©dios pÃºblicos, contrataÃ§Ã£o realizada mediante AdesÃ£o a Ata de Registro de PreÃ§o nÂº 005/2026 oriundo do PE nÂº 003/2026 e Proc. nÂº 012/2026 Ã³rgÃ£o gerenciador CISLESTE; conforme CONTRATO...",MUNICÍPIO DE SÃO GERALDO,MG,2026-07-14,confenge_commercial_pncp_supplier_contracts,a932c5824313461a57073cf348204e250d03df9d51a270a864d5ca4ccabbe272,infraestrutura_ti,,,,,,,
88830609000139-2-001923/2026,"Fornecimento de óculos de proteção e segurança, para o servidor: Rodrigo Eliseu Barbosa, mat. 36798, cargo de auxiliar de infraestrutura, para atender as necessidades da Gestão Urbana.",MRS-PREFEITURA MUNICIPAL DE CAXIAS DO SUL,RS,2026-06-23,confenge_commercial_pncp_supplier_contracts,c8cf1cde9c711eedc4a56caada9dd4ca6d893864e9f877343193f5cd141d539a,infraestrutura_ti,,,,,,,
19630756000142-2-000005/2026,"Custeio para participação de servidores no curso ""Prático de Retenções Tributárias e os impactos da nova Reforma Tributária (EC 132/23) na Administração Pública: Transição para o novo modelo de tributação (IBS, CBS e Imposto Seletivo)"" a ser realizado na cidade de São Paulo/SP, no período de 26 a 29/05/2026.",ERO-AGENCIA REG SERV P. DELEGADOS DE RONDÔNIA,RO,2026-06-08,confenge_commercial_pncp_supplier_contracts,6dd218053b04830b135179d6c2529d5049301db8f4931625b8005e841f880b1c,infraestrutura_ti,,,,,,,
14808407000154-2-000007/2026,"CONTRATACAO DE EMPRESA ESPECIALIZADA ELABORACAO DE PROJETOS DE PREVENCAO E COMBATE A INCENDIO E PANICO (PPCI), VISANDO A REGULARIZACAO DOS ALVARAS DAS EDIFICACOES PUBLICAS DO MUNICIPIO DE ALFREDO CHAVES/ES, EM CONFORMIDADE COM AS NORMAS VIGENTES DO CORPO DE BOMBEIROS MILITAR DO ESPIRITO SANTO, CONFORME ESPECIFICACOES ESTABELECIDAS NESTE TERMO DE REFERENCIA.",Fundo de Saúde de Alfredo Chaves,ES,2026-06-01,confenge_commercial_pncp_supplier_contracts,24c8603c352bf621fff21a85909c72e3a329644caf576b3794de4c7cc6a4f294,projetos_engenharia,,,,,,,
92862234000166-2-000082/2026,"Contratação de empresa especializada na elaboração de projeto estrutural para demolição, reestruturação e reforma de muro de contenção localizado no estacionamento da Câmara de Vereadores. Processo Licitatório nº 73/2026. Dispensa nº 50/2026",CÂMARA MUNICIPAL DE CAXIAS DO SUL,RS,2026-04-17,confenge_commercial_pncp_supplier_contracts,60797d317e81c48603a8e31057ab5ec40684d180abb06d6643cab2f4a4d10e03,projetos_engenharia,,,,,,,
46634101000115-2-000087/2026,CONTRATAÇÃO DE EMPRESA PARA ELABORAÇÃO DE PROJETO EXECUTIVO PARA IMPLANTAÇÃO DE INFRAESTRUTURA NÁUTICA NO BAIRRO RIO BONITO,PREFEITURA MUNICIPAL DE BOTUCATU ,SP,2026-04-23,confenge_commercial_pncp_supplier_contracts,34aa1a4e3afc1c560f552944e8ffaf93274a917caf28bddfceb6ec0e243c82b4,projetos_engenharia,,,,,,,
02104328000183-2-000004/2026,O objeto do presente instrumento é a contratação de empresa especializada para elaboração de Projeto Executivo para a Reforma do Estádio Municipal de Pedro Gomes/MS.,CONSÓRCIO DO RIO TAQUARI - COINTA - MS,MS,2026-03-02,confenge_commercial_pncp_supplier_contracts,9368b56ca17d1efa8761793d473b53d3434035b6c8a07975301fa4f7ad512a4c,projetos_engenharia,,,,,,,
06003636000173-2-000012/2026,"Registro de preços destinado à eventual e futura contratação de empresa especializada na locação e operação de caminhões, micro-ônibus e máquinas pesadas, incluindo o fornecimento de operadores e motoristas devidamente habilitados e combustível, com o objetivo de atender às demandas de infraestrutura urbana e rural do município de Paço do Lumiar – MA.",Secretaria Municipal de Infraestrutura,MA,2026-02-20,confenge_commercial_pncp_supplier_contracts,469e240d2dce213671b5f221d78580926204d35d20e6df9abdddc21a4c5f18e3,locacao_com_operador,,,,,,,
01065846000172-2-000026/2026,"CONSTITUI OBJETO DO PRESENTE INSTRUMENTO, A LOCACAO DE MAQUINARIO DIVERSOS, PARA SEREM UTILIZADOS NA REFORMA E MANUTENCAO DOS PREDIOS PUBLICOS, EM ATENDIMENTO A NECESSIDADE DA SUPERINTENDENCIAMUNICIPAL DE TRANSITO - SMT.",SUPERINTENDENCIA MUNICIPAL DE TRANSITO - SMT,GO,2026-04-10,confenge_commercial_pncp_supplier_contracts,9a18233ebaa6ebc40d0d388f28a4b67ef15af6f08a127ca9e097d2b4ccd451b6,locacao_sem_operador,,,,,,,
60509015000101-2-001454/2026,"REFORMA DA COBERTURA, DOS SANITÁRIOS, DAS INSTALAÇÕES ELÉTRICAS, DA COZINHA E DA QUADRA DE ESPORTES",ESP-PRESTACAO DE SERVICOS FDE/SEE,SP,2026-06-25,confenge_commercial_pncp_supplier_contracts,63e721d2b61e713d3e7a4b36a88659ac4fac31d71c3159ca522dba89021250ee,instalacoes_prediais,,,,,,,
60509015000101-2-001641/2026,"MANEJO ARBOREO, DEMOLIÇÃO E EXECUÇÃO DE MURO, REFORMA DA QUADRA DE ESPORTES, DAS INSTALAÇÕES ELÉTRICAS E DA COBERTURA",ESP-PRESTACAO DE SERVICOS FDE/SEE,SP,2026-07-07,confenge_commercial_pncp_supplier_contracts,0fc482c0e0263e2f4e0d15ada99e9b2a47a9d2e9d31b52aadd47b33fba5d5150,instalacoes_prediais,,,,,,,
